frame,houdini_frame,point_id,x,y,z,u,purity,intensity
61,61,15,-0.428708,-0.034025,0.435770,0.306122,0.220335,0.200100
61,61,16,-0.457288,-0.036293,0.464822,0.326531,0.220335,0.198751
61,61,17,-0.485869,-0.038561,0.493873,0.346939,0.220335,0.197402
61,61,18,-0.514449,-0.040830,0.522924,0.367347,0.220335,0.196053
61,61,19,-0.543030,-0.043098,0.551976,0.387755,0.220335,0.194704
61,61,20,-0.571610,-0.045366,0.581027,0.408163,0.220335,0.193355
61,61,21,-0.600191,-0.047635,0.610078,0.428571,0.220335,0.192006
61,61,22,-0.628771,-0.049903,0.639130,0.448980,0.220335,0.190657
61,61,23,-0.657352,-0.052171,0.668181,0.469388,0.220335,0.189308
61,61,24,-0.685932,-0.054440,0.697233,0.489796,0.220335,0.187959
61,61,25,-0.714513,-0.056708,0.726284,0.510204,0.220335,0.186610
61,61,26,-0.743093,-0.058976,0.755335,0.530612,0.220335,0.185261
61,61,27,-0.771674,-0.061245,0.784387,0.551020,0.220335,0.183912
61,61,28,-0.800254,-0.063513,0.813438,0.571429,0.220335,0.182563
61,61,29,-0.828835,-0.065781,0.842489,0.591837,0.220335,0.181214
61,61,30,-0.857415,-0.068049,0.871541,0.612245,0.220335,0.179866
61,61,31,-0.885996,-0.070318,0.900592,0.632653,0.220335,0.178517
61,61,32,-0.914577,-0.072586,0.929643,0.653061,0.220335,0.177168
61,61,33,-0.943157,-0.074854,0.958695,0.673469,0.220335,0.175819
61,61,34,-0.971738,-0.077123,0.987746,0.693878,0.220335,0.174470
61,61,35,-1.000318,-0.079391,1.016797,0.714286,0.220335,0.173121
61,61,36,-1.028899,-0.081659,1.045849,0.734694,0.220335,0.171772
61,61,37,-1.057479,-0.083928,1.074900,0.755102,0.220335,0.170423
61,61,38,-1.086060,-0.086196,1.103952,0.775510,0.220335,0.169074
61,61,39,-1.114640,-0.088464,1.133003,0.795918,0.220335,0.167725
61,61,40,-1.143221,-0.090733,1.162054,0.816327,0.220335,0.166376
61,61,41,-1.171801,-0.093001,1.191106,0.836735,0.220335,0.165027
61,61,42,-1.200382,-0.095269,1.220157,0.857143,0.220335,0.163678
61,61,43,-1.228962,-0.097538,1.249208,0.877551,0.220335,0.162329
61,61,44,-1.257543,-0.099806,1.278260,0.897959,0.220335,0.160980
61,61,45,-1.286123,-0.102074,1.307311,0.918367,0.220335,0.159631
61,61,46,-1.314704,-0.104343,1.336362,0.938776,0.220335,0.158282
61,61,47,-1.343284,-0.106611,1.365414,0.959184,0.220335,0.156933
61,61,48,-1.371865,-0.108879,1.394465,0.979592,0.220335,0.155584
61,61,49,-1.400445,-0.111148,1.423516,1.000000,0.220335,0.154235
62,62,0,-0.000000,-0.000000,0.000000,0.000000,0.214850,0.214850
62,62,1,-0.027490,-0.006657,0.029427,0.020408,0.214850,0.213535
62,62,2,-0.054980,-0.013315,0.058855,0.040816,0.214850,0.212219
62,62,3,-0.082469,-0.019972,0.088282,0.061224,0.214850,0.210904
62,62,4,-0.109959,-0.026629,0.117709,0.081633,0.214850,0.209588
62,62,5,-0.137449,-0.033287,0.147136,0.102041,0.214850,0.208273
62,62,6,-0.164939,-0.039944,0.176564,0.122449,0.214850,0.206958
62,62,7,-0.192429,-0.046601,0.205991,0.142857,0.214850,0.205642
62,62,8,-0.219918,-0.053258,0.235418,0.163265,0.214850,0.204327
62,62,9,-0.247408,-0.059916,0.264845,0.183673,0.214850,0.203011
62,62,10,-0.274898,-0.066573,0.294273,0.204082,0.214850,0.201696
62,62,11,-0.302388,-0.073230,0.323700,0.224490,0.214850,0.200381
62,62,12,-0.329878,-0.079888,0.353127,0.244898,0.214850,0.199065
62,62,13,-0.357367,-0.086545,0.382554,0.265306,0.214850,0.197750
62,62,14,-0.384857,-0.093202,0.411982,0.285714,0.214850,0.196434
62,62,15,-0.412347,-0.099860,0.441409,0.306122,0.214850,0.195119
62,62,16,-0.439837,-0.106517,0.470836,0.326531,0.214850,0.193803
62,62,17,-0.467327,-0.113174,0.500263,0.346939,0.214850,0.192488
62,62,18,-0.494816,-0.119832,0.529691,0.367347,0.214850,0.191173
62,62,19,-0.522306,-0.126489,0.559118,0.387755,0.214850,0.189857
62,62,20,-0.549796,-0.133146,0.588545,0.408163,0.214850,0.188542
62,62,21,-0.577286,-0.139804,0.617973,0.428571,0.214850,0.187226
62,62,22,-0.604776,-0.146461,0.647400,0.448980,0.214850,0.185911
62,62,23,-0.632265,-0.153118,0.676827,0.469388,0.214850,0.184596
62,62,24,-0.659755,-0.159775,0.706254,0.489796,0.214850,0.183280
62,62,25,-0.687245,-0.166433,0.735682,0.510204,0.214850,0.181965
62,62,26,-0.714735,-0.173090,0.765109,0.530612,0.214850,0.180649
62,62,27,-0.742225,-0.179747,0.794536,0.551020,0.214850,0.179334
62,62,28,-0.769714,-0.186405,0.823963,0.571429,0.214850,0.178019
62,62,29,-0.797204,-0.193062,0.853391,0.591837,0.214850,0.176703
62,62,30,-0.824694,-0.199719,0.882818,0.612245,0.214850,0.175388
62,62,31,-0.852184,-0.206377,0.912245,0.632653,0.214850,0.174072
62,62,32,-0.879673,-0.213034,0.941672,0.653061,0.214850,0.172757
62,62,33,-0.907163,-0.219691,0.971100,0.673469,0.214850,0.171442
62,62,34,-0.934653,-0.226349,1.000527,0.693878,0.214850,0.170126
62,62,35,-0.962143,-0.233006,1.029954,0.714286,0.214850,0.168811
62,62,36,-0.989633,-0.239663,1.059381,0.734694,0.214850,0.167495
62,62,37,-1.017122,-0.246320,1.088809,0.755102,0.214850,0.166180
62,62,38,-1.044612,-0.252978,1.118236,0.775510,0.214850,0.164864
62,62,39,-1.072102,-0.259635,1.147663,0.795918,0.214850,0.163549
62,62,40,-1.099592,-0.266292,1.177091,0.816327,0.214850,0.162234
62,62,41,-1.127082,-0.272950,1.206518,0.836735,0.214850,0.160918
62,62,42,-1.154571,-0.279607,1.235945,0.857143,0.214850,0.159603
62,62,43,-1.182061,-0.286264,1.265372,0.877551,0.214850,0.158287
62,62,44,-1.209551,-0.292922,1.294800,0.897959,0.214850,0.156972
62,62,45,-1.237041,-0.299579,1.324227,0.918367,0.214850,0.155657
62,62,46,-1.264531,-0.306236,1.353654,0.938776,0.214850,0.154341
62,62,47,-1.292020,-0.312894,1.383081,0.959184,0.214850,0.153026
62,62,48,-1.319510,-0.319551,1.412509,0.979592,0.214850,0.151710
62,62,49,-1.347000,-0.326208,1.441936,1.000000,0.214850,0.150395
63,63,0,-0.000000,-0.000000,0.000000,0.000000,0.209501,0.209501
63,63,1,-0.025735,-0.010759,0.029798,0.020408,0.209501,0.208219
63,63,2,-0.051470,-0.021519,0.059596,0.040816,0.209501,0.206936
63,63,3,-0.077205,-0.032278,0.089394,0.061224,0.209501,0.205653
63,63,4,-0.102940,-0.043038,0.119192,0.081633,0.209501,0.204371
63,63,5,-0.128674,-0.053797,0.148990,0.102041,0.209501,0.203088
63,63,6,-0.154409,-0.064556,0.178788,0.122449,0.209501,0.201805
63,63,7,-0.180144,-0.075316,0.208586,0.142857,0.209501,0.200523
63,63,8,-0.205879,-0.086075,0.238384,0.163265,0.209501,0.199240
63,63,9,-0.231614,-0.096834,0.268182,0.183673,0.209501,0.197957
63,63,10,-0.257349,-0.107594,0.297980,0.204082,0.209501,0.196675
63,63,11,-0.283084,-0.118353,0.327778,0.224490,0.209501,0.195392
63,63,12,-0.308819,-0.129113,0.357577,0.244898,0.209501,0.194109
63,63,13,-0.334554,-0.139872,0.387375,0.265306,0.209501,0.192827
63,63,14,-0.360289,-0.150631,0.417173,0.285714,0.209501,0.191544
63,63,15,-0.386023,-0.161391,0.446971,0.306122,0.209501,0.190261
63,63,16,-0.411758,-0.172150,0.476769,0.326531,0.209501,0.188979
63,63,17,-0.437493,-0.182909,0.506567,0.346939,0.209501,0.187696
63,63,18,-0.463228,-0.193669,0.536365,0.367347,0.209501,0.186413
63,63,19,-0.488963,-0.204428,0.566163,0.387755,0.209501,0.185131
63,63,20,-0.514698,-0.215188,0.595961,0.408163,0.209501,0.183848
63,63,21,-0.540433,-0.225947,0.625759,0.428571,0.209501,0.182565
63,63,22,-0.566168,-0.236706,0.655557,0.448980,0.209501,0.181283
63,63,23,-0.591903,-0.247466,0.685355,0.469388,0.209501,0.180000
63,63,24,-0.617638,-0.258225,0.715153,0.489796,0.209501,0.178717
63,63,25,-0.643372,-0.268984,0.744951,0.510204,0.209501,0.177435
63,63,26,-0.669107,-0.279744,0.774749,0.530612,0.209501,0.176152
63,63,27,-0.694842,-0.290503,0.804547,0.551020,0.209501,0.174869
63,63,28,-0.720577,-0.301263,0.834345,0.571429,0.209501,0.173587
63,63,29,-0.746312,-0.312022,0.864143,0.591837,0.209501,0.172304
63,63,30,-0.772047,-0.322781,0.893941,0.612245,0.209501,0.171021
63,63,31,-0.797782,-0.333541,0.923739,0.632653,0.209501,0.169739
63,63,32,-0.823517,-0.344300,0.953537,0.653061,0.209501,0.168456
63,63,33,-0.849252,-0.355059,0.983335,0.673469,0.209501,0.167174
63,63,34,-0.874987,-0.365819,1.013133,0.693878,0.209501,0.165891
63,63,35,-0.900721,-0.376578,1.042931,0.714286,0.209501,0.164608
63,63,36,-0.926456,-0.387338,1.072730,0.734694,0.209501,0.163326
63,63,37,-0.952191,-0.398097,1.102528,0.755102,0.209501,0.162043
63,63,38,-0.977926,-0.408856,1.132326,0.775510,0.209501,0.160760
63,63,39,-1.003661,-0.419616,1.162124,0.795918,0.209501,0.159478
63,63,40,-1.029396,-0.430375,1.191922,0.816327,0.209501,0.158195
63,63,41,-1.055131,-0.441134,1.221720,0.836735,0.209501,0.156912
63,63,42,-1.080866,-0.451894,1.251518,0.857143,0.209501,0.155630
63,63,43,-1.106601,-0.462653,1.281316,0.877551,0.209501,0.154347
63,63,44,-1.132336,-0.473413,1.311114,0.897959,0.209501,0.153064
63,63,45,-1.158070,-0.484172,1.340912,0.918367,0.209501,0.151782
63,63,46,-1.183805,-0.494931,1.370710,0.938776,0.209501,0.150499
63,63,47,-1.209540,-0.505691,1.400508,0.959184,0.209501,0.149216
63,63,48,-1.235275,-0.516450,1.430306,0.979592,0.209501,0.147934
63,63,49,-1.261010,-0.527209,1.460104,1.000000,0.209501,0.146651
64,64,0,-0.000000,-0.000000,0.000000,0.000000,0.204286,0.204286
64,64,1,-0.023379,-0.014476,0.030164,0.020408,0.204286,0.203035
64,64,2,-0.046758,-0.028951,0.060327,0.040816,0.204286,0.201784
64,64,3,-0.070137,-0.043427,0.090491,0.061224,0.204286,0.200534
64,64,4,-0.093516,-0.057903,0.120655,0.081633,0.204286,0.199283
64,64,5,-0.116895,-0.072379,0.150818,0.102041,0.204286,0.198032
64,64,6,-0.140275,-0.086854,0.180982,0.122449,0.204286,0.196781
64,64,7,-0.163654,-0.101330,0.211145,0.142857,0.204286,0.195531
64,64,8,-0.187033,-0.115806,0.241309,0.163265,0.204286,0.194280
64,64,9,-0.210412,-0.130281,0.271473,0.183673,0.204286,0.193029
64,64,10,-0.233791,-0.144757,0.301636,0.204082,0.204286,0.191779
64,64,11,-0.257170,-0.159233,0.331800,0.224490,0.204286,0.190528
64,64,12,-0.280549,-0.173709,0.361964,0.244898,0.204286,0.189277
64,64,13,-0.303928,-0.188184,0.392127,0.265306,0.204286,0.188026
64,64,14,-0.327307,-0.202660,0.422291,0.285714,0.204286,0.186776
64,64,15,-0.350686,-0.217136,0.452454,0.306122,0.204286,0.185525
64,64,16,-0.374065,-0.231611,0.482618,0.326531,0.204286,0.184274
64,64,17,-0.397444,-0.246087,0.512782,0.346939,0.204286,0.183023
64,64,18,-0.420824,-0.260563,0.542945,0.367347,0.204286,0.181773
64,64,19,-0.444203,-0.275039,0.573109,0.387755,0.204286,0.180522
64,64,20,-0.467582,-0.289514,0.603273,0.408163,0.204286,0.179271
64,64,21,-0.490961,-0.303990,0.633436,0.428571,0.204286,0.178020
64,64,22,-0.514340,-0.318466,0.663600,0.448980,0.204286,0.176770
64,64,23,-0.537719,-0.332941,0.693763,0.469388,0.204286,0.175519
64,64,24,-0.561098,-0.347417,0.723927,0.489796,0.204286,0.174268
64,64,25,-0.584477,-0.361893,0.754091,0.510204,0.204286,0.173018
64,64,26,-0.607856,-0.376369,0.784254,0.530612,0.204286,0.171767
64,64,27,-0.631235,-0.390844,0.814418,0.551020,0.204286,0.170516
64,64,28,-0.654614,-0.405320,0.844582,0.571429,0.204286,0.169265
64,64,29,-0.677993,-0.419796,0.874745,0.591837,0.204286,0.168015
64,64,30,-0.701373,-0.434271,0.904909,0.612245,0.204286,0.166764
64,64,31,-0.724752,-0.448747,0.935073,0.632653,0.204286,0.165513
64,64,32,-0.748131,-0.463223,0.965236,0.653061,0.204286,0.164262
64,64,33,-0.771510,-0.477699,0.995400,0.673469,0.204286,0.163012
64,64,34,-0.794889,-0.492174,1.025563,0.693878,0.204286,0.161761
64,64,35,-0.818268,-0.506650,1.055727,0.714286,0.204286,0.160510
64,64,36,-0.841647,-0.521126,1.085891,0.734694,0.204286,0.159260
64,64,37,-0.865026,-0.535602,1.116054,0.755102,0.204286,0.158009
64,64,38,-0.888405,-0.550077,1.146218,0.775510,0.204286,0.156758
64,64,39,-0.911784,-0.564553,1.176382,0.795918,0.204286,0.155507
64,64,40,-0.935163,-0.579029,1.206545,0.816327,0.204286,0.154257
64,64,41,-0.958542,-0.593504,1.236709,0.836735,0.204286,0.153006
64,64,42,-0.981922,-0.607980,1.266872,0.857143,0.204286,0.151755
64,64,43,-1.005301,-0.622456,1.297036,0.877551,0.204286,0.150504
64,64,44,-1.028680,-0.636932,1.327200,0.897959,0.204286,0.149254
64,64,45,-1.052059,-0.651407,1.357363,0.918367,0.204286,0.148003
64,64,46,-1.075438,-0.665883,1.387527,0.938776,0.204286,0.146752
64,64,47,-1.098817,-0.680359,1.417691,0.959184,0.204286,0.145502
64,64,48,-1.122196,-0.694834,1.447854,0.979592,0.204286,0.144251
64,64,49,-1.145575,-0.709310,1.478018,1.000000,0.204286,0.143000
65,65,0,-0.000000,-0.000000,0.000000,0.000000,0.199200,0.199200
65,65,1,-0.020500,-0.017720,0.030524,0.020408,0.199200,0.197981
65,65,2,-0.041000,-0.035441,0.061048,0.040816,0.199200,0.196761
65,65,3,-0.061500,-0.053161,0.091572,0.061224,0.199200,0.195541
65,65,4,-0.082000,-0.070881,0.122096,0.081633,0.199200,0.194322
65,65,5,-0.102500,-0.088602,0.152620,0.102041,0.199200,0.193102
65,65,6,-0.123000,-0.106322,0.183144,0.122449,0.199200,0.191883
65,65,7,-0.143500,-0.124042,0.213668,0.142857,0.199200,0.190663
65,65,8,-0.164000,-0.141763,0.244192,0.163265,0.199200,0.189443
65,65,9,-0.184500,-0.159483,0.274716,0.183673,0.199200,0.188224
65,65,10,-0.205000,-0.177203,0.305240,0.204082,0.199200,0.187004
65,65,11,-0.225500,-0.194924,0.335764,0.224490,0.199200,0.185785
65,65,12,-0.246000,-0.212644,0.366288,0.244898,0.199200,0.184565
65,65,13,-0.266500,-0.230364,0.396811,0.265306,0.199200,0.183345
65,65,14,-0.287000,-0.248085,0.427335,0.285714,0.199200,0.182126
65,65,15,-0.307500,-0.265805,0.457859,0.306122,0.199200,0.180906
65,65,16,-0.328000,-0.283525,0.488383,0.326531,0.199200,0.179687
65,65,17,-0.348500,-0.301246,0.518907,0.346939,0.199200,0.178467
65,65,18,-0.369000,-0.318966,0.549431,0.367347,0.199200,0.177247
65,65,19,-0.389500,-0.336686,0.579955,0.387755,0.199200,0.176028
65,65,20,-0.410000,-0.354407,0.610479,0.408163,0.199200,0.174808
65,65,21,-0.430500,-0.372127,0.641003,0.428571,0.199200,0.173589
65,65,22,-0.451000,-0.389847,0.671527,0.448980,0.199200,0.172369
65,65,23,-0.471500,-0.407568,0.702051,0.469388,0.199200,0.171149
65,65,24,-0.492000,-0.425288,0.732575,0.489796,0.199200,0.169930
65,65,25,-0.512500,-0.443008,0.763099,0.510204,0.199200,0.168710
65,65,26,-0.533000,-0.460729,0.793623,0.530612,0.199200,0.167491
65,65,27,-0.553500,-0.478449,0.824147,0.551020,0.199200,0.166271
65,65,28,-0.574000,-0.496169,0.854671,0.571429,0.199200,0.165052
65,65,29,-0.594500,-0.513890,0.885195,0.591837,0.199200,0.163832
65,65,30,-0.615000,-0.531610,0.915719,0.612245,0.199200,0.162612
65,65,31,-0.635500,-0.549330,0.946243,0.632653,0.199200,0.161393
65,65,32,-0.656000,-0.567051,0.976767,0.653061,0.199200,0.160173
65,65,33,-0.676500,-0.584771,1.007291,0.673469,0.199200,0.158954
65,65,34,-0.697000,-0.602491,1.037815,0.693878,0.199200,0.157734
65,65,35,-0.717500,-0.620212,1.068339,0.714286,0.199200,0.156514
65,65,36,-0.738000,-0.637932,1.098863,0.734694,0.199200,0.155295
65,65,37,-0.758500,-0.655652,1.129387,0.755102,0.199200,0.154075
65,65,38,-0.779000,-0.673373,1.159911,0.775510,0.199200,0.152856
65,65,39,-0.799500,-0.691093,1.190434,0.795918,0.199200,0.151636
65,65,40,-0.820000,-0.708813,1.220958,0.816327,0.199200,0.150416
65,65,41,-0.840500,-0.726534,1.251482,0.836735,0.199200,0.149197
65,65,42,-0.861000,-0.744254,1.282006,0.857143,0.199200,0.147977
65,65,43,-0.881500,-0.761974,1.312530,0.877551,0.199200,0.146758
65,65,44,-0.902000,-0.779695,1.343054,0.897959,0.199200,0.145538
65,65,45,-0.922500,-0.797415,1.373578,0.918367,0.199200,0.144318
65,65,46,-0.943000,-0.815135,1.404102,0.938776,0.199200,0.143099
65,65,47,-0.963500,-0.832856,1.434626,0.959184,0.199200,0.141879
65,65,48,-0.984000,-0.850576,1.465150,0.979592,0.199200,0.140660
65,65,49,-1.004500,-0.868296,1.495674,1.000000,0.199200,0.139440
66,66,0,-0.000000,-0.000000,0.000000,0.000000,0.194241,0.194241
66,66,1,-0.017187,-0.020422,0.030879,0.020408,0.194241,0.193052
66,66,2,-0.034374,-0.040844,0.061758,0.040816,0.194241,0.191863
66,66,3,-0.051562,-0.061266,0.092637,0.061224,0.194241,0.190673
66,66,4,-0.068749,-0.081688,0.123516,0.081633,0.194241,0.189484
66,66,5,-0.085936,-0.102110,0.154395,0.102041,0.194241,0.188295
66,66,6,-0.103123,-0.122532,0.185274,0.122449,0.194241,0.187106
66,66,7,-0.120311,-0.142954,0.216153,0.142857,0.194241,0.185916
66,66,8,-0.137498,-0.163376,0.247032,0.163265,0.194241,0.184727
66,66,9,-0.154685,-0.183798,0.277911,0.183673,0.194241,0.183538
66,66,10,-0.171872,-0.204221,0.308790,0.204082,0.194241,0.182349
66,66,11,-0.189060,-0.224643,0.339669,0.224490,0.194241,0.181159
66,66,12,-0.206247,-0.245065,0.370548,0.244898,0.194241,0.179970
66,66,13,-0.223434,-0.265487,0.401427,0.265306,0.194241,0.178781
66,66,14,-0.240621,-0.285909,0.432306,0.285714,0.194241,0.177592
66,66,15,-0.257809,-0.306331,0.463185,0.306122,0.194241,0.176403
66,66,16,-0.274996,-0.326753,0.494064,0.326531,0.194241,0.175213
66,66,17,-0.292183,-0.347175,0.524943,0.346939,0.194241,0.174024
66,66,18,-0.309370,-0.367597,0.555822,0.367347,0.194241,0.172835
66,66,19,-0.326558,-0.388019,0.586701,0.387755,0.194241,0.171646
66,66,20,-0.343745,-0.408441,0.617579,0.408163,0.194241,0.170456
66,66,21,-0.360932,-0.428863,0.648458,0.428571,0.194241,0.169267
66,66,22,-0.378119,-0.449285,0.679337,0.448980,0.194241,0.168078
66,66,23,-0.395307,-0.469707,0.710216,0.469388,0.194241,0.166889
66,66,24,-0.412494,-0.490129,0.741095,0.489796,0.194241,0.165699
66,66,25,-0.429681,-0.510551,0.771974,0.510204,0.194241,0.164510
66,66,26,-0.446868,-0.530973,0.802853,0.530612,0.194241,0.163321
66,66,27,-0.464056,-0.551395,0.833732,0.551020,0.194241,0.162132
66,66,28,-0.481243,-0.571817,0.864611,0.571429,0.194241,0.160943
66,66,29,-0.498430,-0.592240,0.895490,0.591837,0.194241,0.159753
66,66,30,-0.515617,-0.612662,0.926369,0.612245,0.194241,0.158564
66,66,31,-0.532804,-0.633084,0.957248,0.632653,0.194241,0.157375
66,66,32,-0.549992,-0.653506,0.988127,0.653061,0.194241,0.156186
66,66,33,-0.567179,-0.673928,1.019006,0.673469,0.194241,0.154996
66,66,34,-0.584366,-0.694350,1.049885,0.693878,0.194241,0.153807
66,66,35,-0.601553,-0.714772,1.080764,0.714286,0.194241,0.152618
66,66,36,-0.618741,-0.735194,1.111643,0.734694,0.194241,0.151429
66,66,37,-0.635928,-0.755616,1.142522,0.755102,0.194241,0.150239
66,66,38,-0.653115,-0.776038,1.173401,0.775510,0.194241,0.149050
66,66,39,-0.670302,-0.796460,1.204280,0.795918,0.194241,0.147861
66,66,40,-0.687490,-0.816882,1.235159,0.816327,0.194241,0.146672
66,66,41,-0.704677,-0.837304,1.266038,0.836735,0.194241,0.145483
66,66,42,-0.721864,-0.857726,1.296917,0.857143,0.194241,0.144293
66,66,43,-0.739051,-0.878148,1.327796,0.877551,0.194241,0.143104
66,66,44,-0.756239,-0.898570,1.358675,0.897959,0.194241,0.141915
66,66,45,-0.773426,-0.918992,1.389554,0.918367,0.194241,0.140726
66,66,46,-0.790613,-0.939414,1.420433,0.938776,0.194241,0.139536
66,66,47,-0.807800,-0.959836,1.451312,0.959184,0.194241,0.138347
66,66,48,-0.824988,-0.980259,1.482191,0.979592,0.194241,0.137158
66,66,49,-0.842175,-1.000681,1.513070,1.000000,0.194241,0.135969
67,67,0,-0.000000,-0.000000,0.000000,0.000000,0.189405,0.189405
67,67,1,-0.013540,-0.022526,0.031229,0.020408,0.189405,0.188246
67,67,2,-0.027079,-0.045052,0.062457,0.040816,0.189405,0.187086
67,67,3,-0.040619,-0.067578,0.093686,0.061224,0.189405,0.185927
67,67,4,-0.054158,-0.090105,0.124914,0.081633,0.189405,0.184767
67,67,5,-0.067698,-0.112631,0.156143,0.102041,0.189405,0.183607
67,67,6,-0.081237,-0.135157,0.187372,0.122449,0.189405,0.182448
67,67,7,-0.094777,-0.157683,0.218600,0.142857,0.189405,0.181288
67,67,8,-0.108317,-0.180209,0.249829,0.163265,0.189405,0.180128
67,67,9,-0.121856,-0.202735,0.281057,0.183673,0.189405,0.178969
67,67,10,-0.135396,-0.225261,0.312286,0.204082,0.189405,0.177809
67,67,11,-0.148935,-0.247787,0.343515,0.224490,0.189405,0.176650
67,67,12,-0.162475,-0.270314,0.374743,0.244898,0.189405,0.175490
67,67,13,-0.176014,-0.292840,0.405972,0.265306,0.189405,0.174330
67,67,14,-0.189554,-0.315366,0.437200,0.285714,0.189405,0.173171
67,67,15,-0.203093,-0.337892,0.468429,0.306122,0.189405,0.172011
67,67,16,-0.216633,-0.360418,0.499658,0.326531,0.189405,0.170851
67,67,17,-0.230173,-0.382944,0.530886,0.346939,0.189405,0.169692
67,67,18,-0.243712,-0.405470,0.562115,0.367347,0.189405,0.168532
67,67,19,-0.257252,-0.427997,0.593344,0.387755,0.189405,0.167373
67,67,20,-0.270791,-0.450523,0.624572,0.408163,0.189405,0.166213
67,67,21,-0.284331,-0.473049,0.655801,0.428571,0.189405,0.165053
67,67,22,-0.297870,-0.495575,0.687029,0.448980,0.189405,0.163894
67,67,23,-0.311410,-0.518101,0.718258,0.469388,0.189405,0.162734
67,67,24,-0.324950,-0.540627,0.749487,0.489796,0.189405,0.161574
67,67,25,-0.338489,-0.563153,0.780715,0.510204,0.189405,0.160415
67,67,26,-0.352029,-0.585680,0.811944,0.530612,0.189405,0.159255
67,67,27,-0.365568,-0.608206,0.843172,0.551020,0.189405,0.158096
67,67,28,-0.379108,-0.630732,0.874401,0.571429,0.189405,0.156936
67,67,29,-0.392647,-0.653258,0.905630,0.591837,0.189405,0.155776
67,67,30,-0.406187,-0.675784,0.936858,0.612245,0.189405,0.154617
67,67,31,-0.419727,-0.698310,0.968087,0.632653,0.189405,0.153457
67,67,32,-0.433266,-0.720836,0.999315,0.653061,0.189405,0.152297
67,67,33,-0.446806,-0.743362,1.030544,0.673469,0.189405,0.151138
67,67,34,-0.460345,-0.765889,1.061773,0.693878,0.189405,0.149978
67,67,35,-0.473885,-0.788415,1.093001,0.714286,0.189405,0.148819
67,67,36,-0.487424,-0.810941,1.124230,0.734694,0.189405,0.147659
67,67,37,-0.500964,-0.833467,1.155458,0.755102,0.189405,0.146499
67,67,38,-0.514503,-0.855993,1.186687,0.775510,0.189405,0.145340
67,67,39,-0.528043,-0.878519,1.217916,0.795918,0.189405,0.144180
67,67,40,-0.541583,-0.901045,1.249144,0.816327,0.189405,0.143020
67,67,41,-0.555122,-0.923572,1.280373,0.836735,0.189405,0.141861
67,67,42,-0.568662,-0.946098,1.311601,0.857143,0.189405,0.140701
67,67,43,-0.582201,-0.968624,1.342830,0.877551,0.189405,0.139542
67,67,44,-0.595741,-0.991150,1.374059,0.897959,0.189405,0.138382
67,67,45,-0.609280,-1.013676,1.405287,0.918367,0.189405,0.137222
67,67,46,-0.622820,-1.036202,1.436516,0.938776,0.189405,0.136063
67,67,47,-0.636360,-1.058728,1.467745,0.959184,0.189405,0.134903
67,67,48,-0.649899,-1.081255,1.498973,0.979592,0.189405,0.133743
67,67,49,-0.663439,-1.103781,1.530202,1.000000,0.189405,0.132584
68,68,0,-0.000000,-0.000000,0.000000,0.000000,0.184690,0.184690
68,68,1,-0.009662,-0.023995,0.031573,0.020408,0.184690,0.183559
68,68,2,-0.019324,-0.047991,0.063146,0.040816,0.184690,0.182429
68,68,3,-0.028986,-0.071986,0.094718,0.061224,0.184690,0.181298
68,68,4,-0.038648,-0.095981,0.126291,0.081633,0.184690,0.180167
68,68,5,-0.048310,-0.119977,0.157864,0.102041,0.184690,0.179036
68,68,6,-0.057972,-0.143972,0.189437,0.122449,0.184690,0.177906
68,68,7,-0.067634,-0.167967,0.221010,0.142857,0.184690,0.176775
68,68,8,-0.077296,-0.191963,0.252582,0.163265,0.184690,0.175644
68,68,9,-0.086958,-0.215958,0.284155,0.183673,0.184690,0.174513
68,68,10,-0.096620,-0.239953,0.315728,0.204082,0.184690,0.173383
68,68,11,-0.106282,-0.263949,0.347301,0.224490,0.184690,0.172252
68,68,12,-0.115944,-0.287944,0.378874,0.244898,0.184690,0.171121
68,68,13,-0.125606,-0.311939,0.410446,0.265306,0.184690,0.169990
68,68,14,-0.135268,-0.335935,0.442019,0.285714,0.184690,0.168860
68,68,15,-0.144930,-0.359930,0.473592,0.306122,0.184690,0.167729
68,68,16,-0.154592,-0.383925,0.505165,0.326531,0.184690,0.166598
68,68,17,-0.164254,-0.407921,0.536738,0.346939,0.184690,0.165467
68,68,18,-0.173916,-0.431916,0.568310,0.367347,0.184690,0.164337
68,68,19,-0.183578,-0.455911,0.599883,0.387755,0.184690,0.163206
68,68,20,-0.193240,-0.479907,0.631456,0.408163,0.184690,0.162075
68,68,21,-0.202902,-0.503902,0.663029,0.428571,0.184690,0.160944
68,68,22,-0.212564,-0.527898,0.694602,0.448980,0.184690,0.159814
68,68,23,-0.222226,-0.551893,0.726174,0.469388,0.184690,0.158683
68,68,24,-0.231888,-0.575888,0.757747,0.489796,0.184690,0.157552
68,68,25,-0.241550,-0.599884,0.789320,0.510204,0.184690,0.156421
68,68,26,-0.251212,-0.623879,0.820893,0.530612,0.184690,0.155291
68,68,27,-0.260874,-0.647874,0.852466,0.551020,0.184690,0.154160
68,68,28,-0.270536,-0.671870,0.884038,0.571429,0.184690,0.153029
68,68,29,-0.280198,-0.695865,0.915611,0.591837,0.184690,0.151898
68,68,30,-0.289860,-0.719860,0.947184,0.612245,0.184690,0.150767
68,68,31,-0.299522,-0.743856,0.978757,0.632653,0.184690,0.149637
